7/1/2019 21:58,b'@HarlinaSodhi Love Mumbai in the rains as it slows the fast paced city down \xe2\x99\xa5\xef\xb8\x8f #MumbaiRain'
,
7/1/2019 21:58,"b'RT @Ananya_G98: Please provide clothes, food and drinking water to poor people during these moments! Feeling bad for the people who stay in\xe2\x80\xa6'"
,
7/1/2019 21:58,"b'Electricity has been cut off to a pod mishaps! This is fyi, the ones who are ignorant and are talking of power cut\xe2\x80\xa6 https://t.co/ENP1ewJTZf'"
,
7/1/2019 21:57,b'RT @LakshmiRangana9: Pic 1 : Manager to team \nPic 2 : Team to manager\n\n#MumbaiRains #MumbaiRain https://t.co/5iGqN3EKT0'
,
7/1/2019 21:57,"b'RT @iamimtiyazpatel: Mere friend ke ghar me pani lagatar badh raha he, uske husband other state gaye he, 2 chote bachhe he, unke saas sasur\xe2\x80\xa6'"
,
